600410,2,500,6,0,2
600158,2,500,5,0,2
600343,2,1000,5,0,2
300696,2,100,5,0,2
002581,2,200,5,0,2
603619,2,200,5,0,2
601678,2,500,8,0,2
603638,2,100,5,0,2
300193,2,1000,5,0,2
600273,2,800,3,0,2
603158,2,100,4,0,2
000416,2,500,8,0,2
603031,2,100,5,0,2
603860,2,100,5,0,2
300260,2,200,3,0,2
300344,2,200,6,0,2
300449,2,300,5,0,2
000567,2,200,7,0,2
002880,2,100,5,0,2
300008,2,2000,4,0,2
300592,2,200,3,0,2
002633,2,100,4,0,2
603269,2,100,3,0,2
002800,2,100,3,0,2
300218,2,200,4,0,2
300126,2,500,4,0,2
603066,2,300,3,0,2
603813,2,100,7,0,2
603067,2,500,4,0,2
002440,2,500,4,0,2
600470,2,1000,6,0,2
600422,2,500,5,0,2
300472,2,100,3,0,2
603787,2,300,4,0,2
002373,2,500,8,0,2
600667,3,2000,7,18400,2
300697,2,200,3,0,2
600768,2,300,3,0,2
002295,2,200,3,0,2
603978,2,100,5,0,2
300342,2,200,4,0,2
300188,2,300,5,0,2
600862,2,500,5,0,2
600129,2,200,5,0,2
600337,3,500,4,6500,2
300463,2,200,5,0,2
002645,2,100,6,0,2
603699,2,500,5,0,2
600416,3,500,6,0,2
002430,2,600,4,0,2
300325,2,500,8,0,2
000878,2,1000,6,0,2
601989,3,10000,8,0,2
600745,2,500,5,0,2
600848,2,500,3,0,2
000729,2,500,7,0,2
600676,3,500,10,0,2
002245,2,1000,3,0,2
002461,3,400,8,0,2
603318,2,300,5,0,2
002798,2,100,3,0,2
600170,2,2000,6,0,2
300406,2,200,5,0,2
000650,2,1000,4,0,2
600278,2,200,7,0,2
600580,2,500,4,0,2
600051,2,600,3,0,2
300369,2,500,5,0,2
600266,3,1000,8,0,2
300027,2,1200,4,0,2
300483,2,100,5,0,2
002563,2,300,4,0,2
002215,3,500,5,0,2
002496,2,1000,5,0,2
002049,2,500,5,0,2
603019,2,300,7,0,2
002727,3,100,14,0,2
300199,2,200,6,0,2
603517,2,100,4,0,2
000411,2,100,3,0,2
002465,3,1000,6,11000,2
002697,2,500,5,0,2
002385,3,1000,5,0,2
002690,2,100,7,0,2
600389,2,200,5,0,2
603369,2,500,4,0,2
600727,2,300,5,0,2
601021,2,200,3,0,2
000338,2,2000,4,0,2
600993,2,200,5,0,2
002454,2,400,4,0,2
300498,3,500,8,0,2
000656,3,2000,10,38000,2
601666,3,1000,7,0,2
002390,2,1000,4,0,2
600398,3,500,6,19000,2
000768,3,500,10,10000,2
002203,3,500,6,10200,2
600588,2,500,6,0,2
600497,2,3000,6,0,2
000999,3,500,5,3000,2
603606,3,200,5,0,2
601727,3,1000,10,19000,2
600597,2,500,4,0,2
600587,3,500,4,3500,2
000630,3,10000,8,0,2
002653,2,100,4,0,2
002216,2,500,4,0,2
002353,3,200,7,4100,2
002698,2,100,9,0,2
603886,2,100,5,0,2
600845,2,300,4,0,2
601566,2,300,5,0,2
002007,3,500,3,0,2
002332,3,500,9,0,2
600236,3,500,12,12000,2
002020,2,300,8,0,2
000961,3,500,8,18000,2
000665,2,200,8,0,2
603718,3,300,6,0,2
002568,2,150,3,0,2
603012,2,300,3,0,2
002299,3,500,4,2800,2
002429,2,1000,8,0,2
300529,2,100,4,0,2
002410,2,500,5,0,2
603568,3,150,5,0,2
002414,2,200,5,0,2
002202,2,1000,5,0,2
002293,2,200,4,0,2
002153,3,200,6,0,2
002223,2,200,10,0,2
002371,2,200,6,0,2
603345,2,100,5,0,2
000933,2,2000,4,0,2
000930,2,2000,5,0,2
600192,2,1000,4,0,2
000586,2,500,6,0,2
000780,2,500,6,0,2
300680,2,100,3,0,2
601101,2,300,4,0,2
600740,2,500,7,7000,2
600121,2,1000,6,0,2
603399,2,1000,4,0,2
300730,2,100,5,0,2
000908,2,500,3,4000,2
603336,2,100,10,0,2
600354,2,500,6,0,2
002865,2,100,8,0,2
600530,2,500,4,0,2
603178,2,300,5,0,2
603002,3,500,5,5000,2
002079,2,1000,4,0,2
300719,2,200,4,0,2
300647,2,100,6,0,2
600988,2,1000,5,0,2
603929,2,200,3,0,2
300643,2,200,5,0,2
601952,2,500,6,0,2
603396,2,100,6,0,2
002023,2,500,7,0,2
603389,2,300,4,0,2
300460,2,100,3,0,2
002824,2,300,3,0,2
600459,2,500,5,0,2
300211,2,150,5,0,2
300330,2,150,5,0,2
600756,2,300,8,0,2
002185,2,1000,8,0,2
300101,2,1000,4,0,2
002151,2,500,3,0,2
600360,2,500,6,0,2
002338,2,200,5,0,2
000948,2,300,3,1400,2
002888,2,150,7,0,2
300615,2,200,3,0,2
300195,2,500,5,0,2
600584,2,1000,6,0,2
300277,2,500,6,0,2
002428,2,600,6,0,2
002218,2,1000,5,0,2
300716,2,100,5,0,2
000519,2,1000,5,0,2
002228,2,500,3,0,2
300689,2,100,6,0,2
300651,2,100,3,0,2
600195,2,100,7,0,2
600391,2,300,6,0,2
300546,2,100,3,0,2
603286,2,200,4,0,2
002073,2,500,7,0,2
002156,2,500,5,0,2
603656,2,150,3,0,2
300373,2,200,3,0,2
300312,2,500,4,0,2
603042,2,100,6,0,2
